Modulus,pressure,bias,flow,Cu,Al,Fe,Zr,V,Co,Ni,Nb,Ti,Cr,Mo,Mn,W,Ta,Hf,ave:thermal_conductivity,var:Polarizability,var:gs_energy
150.147,0.4166666666666667,0.5,1.0,0.0,0.0,0.0,0.1999762232774114,0.0,0.0,0.0,0.21310636886488127,0.17082476255745627,0.1957593515947887,0.22033329370546237,0.0,0.0,0.0,0.0,0.3030718718767989,0.2443503585048591,0.057217459771906
136.0,0.13020833333333334,0.5,0.2553191489361702,0.0,0.0,0.0,0.20202020202020202,0.1919191919191919,0.0,0.0,0.2222222222222222,0.20202020202020202,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.00017867831649290137,0.1483099722589191,0.02088688737892542
321.0,0.27083333333333337,0.5,0.3829787234042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.03,0.03,0.0,0.0,0.41,0.41,0.0,0.5775508563158318,0.09429147485577762,0.09219717776832823
178.962,0.30729166666666674,0.5,0.14893617021276595,0.0,0.2912698149686832,0.0,0.0,0.0,0.0,0.0,0.17729410408973967,0.092073932431346,0.1661208000366036,0.0,0.0,0.10458853356691813,0.1686528149067094,0.0,0.738574664400381,0.5930718538033077,0.9984716246459339
139.378,0.19270833333333334,0.65,0.2553191489361702,0.0,0.0,0.0,0.203,0.0,0.0,0.0,0.2962,0.0,0.0,0.0,0.0,0.0,0.2727,0.2281,0.08244753557931979,0.12534137539187687,0.071693948736198
228.091,1.0,1.0,0.2553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2366,0.0,0.0,0.22949999999999998,0.0,0.2824,0.2515,0.0,0.6096357642518292,0.11883509818192407,0.06070766070696165
180.032,0.30729166666666674,0.75,0.14893617021276595,0.0,0.2906730753635278,0.0,0.0,0.0,0.0,0.0,0.17446371650086592,0.09117995885901754,0.1659716057938582,0.0,0.0,0.10324792698186461,0.17446371650086592,0.0,0.7367780241896214,0.5897253617504923,1.0000093315859346
238.259,0.026041666666666668,0.5,0.46808510638297873,0.0,0.004707197857415457,0.0,0.0,0.0,0.353730390945201,0.3216945932280952,0.0,0.018951256251641714,0.3009165617176466,0.0,0.0,0.0,0.0,0.0,0.5086156067682263,0.24267020467794181,0.18566660374804958
228.903,1.0,1.0,0.2553191489361702,0.0,0.0,0.0,0.0,0.0401,0.0,0.0,0.2284,0.0,0.0,0.2278,0.0,0.2631,0.24059999999999998,0.0,0.5827940821741577,0.11221416508944695,0.07875554924170775
140.138,0.4166666666666667,0.75,1.0,0.0,0.0,0.0,0.20006830110000717,0.0,0.0,0.0,0.2052458040756984,0.18465661721826795,0.18610152499181185,0.2239277526142146,0.0,0.0,0.0,0.0,0.29884048312933925,0.239604271844247,0.0610982973634755
222.328,0.37500000000000006,1.0,0.3617021276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19916256963621565,0.0,0.0,0.0,0.0,0.2208365923348285,0.2104829441154405,0.3695178939135154,0.3022709562745635,0.20851415657196634,0.09509727274363969
181.6,0.05729166666666667,0.45,0.0851063829787234,0.0,0.0,0.23768095979841478,0.0,0.0,0.2663256273711886,0.23017924312367954,0.0,0.0,0.26581416970671695,0.0,0.0,0.0,0.0,0.0,0.4854859097666503,0.16071630966978273,0.14660486127876018
136.649,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.1692769013712975,0.0,0.0,0.0,0.2354217209363672,0.13795208652243598,0.20903593510817306,0.2483133560617264,0.0,0.0,0.0,0.0,0.3425747524189554,0.23532166914416866,0.05074904198625499
131.955,0.42708333333333337,0.775,0.0,0.0,0.0,0.0,0.1848011352606363,0.15544024351418298,0.0,0.0,0.19412801577872513,0.2134719019109962,0.0,0.0,0.0,0.0,0.25215870353545944,0.0,0.05967206284110779,0.1658657088513014,0.16460813237629643
134.943,0.42708333333333337,0.625,0.0,0.0,0.0,0.0,0.1848011352606363,0.15544024351418298,0.0,0.0,0.19412801577872513,0.2134719019109962,0.0,0.0,0.0,0.0,0.25215870353545944,0.0,0.05967206284110779,0.1658657088513014,0.16460813237629643
162.985,0.16666666666666669,0.5,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.29589129211224574,0.321636268282734,0.2508217721516477
157.6,0.23437500000000003,0.5,0.48936170212765956,0.0,0.217,0.17,0.0,0.0,0.0,0.0,0.0,0.21100000000000002,0.20800000000000002,0.19399999999999998,0.0,0.0,0.0,0.0,0.6798665272975798,0.4481515039916089,0.5091512285153293
198.1,0.05729166666666667,0.65,0.0851063829787234,0.0,0.0,0.2381924071736153,0.0,0.0,0.2697926853020812,0.22918754396215998,0.0,0.0,0.2628273635621434,0.0,0.0,0.0,0.0,0.0,0.48561952061988733,0.15925624159616827,0.14536239288654432
226.976,0.0,0.75,0.14893617021276595,0.0,0.0,0.0,0.0,0.2627262726272628,0.0,0.0,0.0,0.23922392239223927,0.2935293529352936,0.0,0.0,0.10161016101610162,0.10291029102910292,0.0,0.2648453315219758,0.04686776662231942,0.18975080908765035
128.979,0.42708333333333337,0.7,0.0,0.0,0.0,0.0,0.1848011352606363,0.15544024351418298,0.0,0.0,0.19412801577872513,0.2134719019109962,0.0,0.0,0.0,0.0,0.25215870353545944,0.0,0.05967206284110779,0.1658657088513014,0.16460813237629643
138.1,0.37500000000000006,0.75,1.0,0.0,0.0,0.0,0.25186102111138753,0.0,0.0,0.0,0.2243545746001964,0.21479345687855983,0.0,0.3089909474098563,0.0,0.0,0.0,0.0,0.2764585370689947,0.17674643471177973,0.08926055699494942
161.0,0.37500000000000006,0.75,1.0,0.0,0.0,0.0,0.23989340250362015,0.0,0.0,0.0,0.23565532141867138,0.2263915866835189,0.0,0.2980596893941896,0.0,0.0,0.0,0.0,0.26898647058793346,0.16833095904524975,0.08977096910686326
234.605,1.0,1.0,0.2553191489361702,0.0,0.0,0.0,0.0,0.08460000000000001,0.0,0.0,0.2195,0.0,0.0,0.22390000000000002,0.0,0.2413,0.23070000000000002,0.0,0.5513274905523841,0.10483997878328764,0.0954846771134504
293.996,0.37500000000000006,1.0,0.3617021276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0.0,0.0,0.0,0.0,0.379,0.359,0.0,0.5454772051137734,0.14982936658702867,0.06771187609553317
193.0,0.37500000000000006,1.0,0.574468085106383,0.0,0.159,0.0,0.188,0.0,0.0,0.0,0.0,0.159,0.16,0.168,0.0,0.0,0.166,0.0,0.49723405966069,0.620140933512033,0.5629407201527393
231.553,0.0,0.75,0.14893617021276595,0.0,0.0,0.0,0.0,0.26535921552931757,0.0,0.0,0.0,0.24894936962177305,0.30158094856914147,0.0,0.0,0.09205523313988392,0.09205523313988392,0.0,0.2552719216960747,0.048103862786749,0.176182433105088
208.6,0.05729166666666667,0.55,0.0851063829787234,0.0,0.0,0.2371187577144491,0.0,0.0,0.2625419575420884,0.23559348653834924,0.0,0.0,0.26474579820511324,0.0,0.0,0.0,0.0,0.0,0.48523605915924417,0.16094884039584367,0.1483714871132353
177.64,0.23437500000000003,0.5,0.48936170212765956,0.0,0.21797520661157027,0.16942148760330578,0.0,0.0,0.0,0.0,0.0,0.21074380165289255,0.20764462809917358,0.19421487603305787,0.0,0.0,0.0,0.0,0.6812633191948578,0.4487183877972253,0.5108381644750299
159.6,0.21875,1.0,0.4787234042553192,0.0,0.0,0.0,0.21816168327796234,0.186046511627907,0.0,0.0,0.2070874861572536,0.21373200442967885,0.0,0.17497231450719825,0.0,0.0,0.0,0.0,0.15913114611484633,0.194265479969397,0.05890052585563966
275.96,0.37500000000000006,1.0,0.3617021276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.4,0.24,0.0,0.8082334968239929,0.005706893537672663,0.027947342548553605
135.8,0.29687500000000006,0.5,0.3617021276595745,0.18,0.06,0.185,0.0,0.0,0.198,0.19,0.0,0.0,0.187,0.0,0.0,0.0,0.0,0.0,0.9999839189515158,0.15938665345842315,0.3584516607240994
207.873,1.0,1.0,0.2553191489361702,0.0,0.0,0.0,0.0,0.21309999999999998,0.0,0.0,0.1877,0.0,0.0,0.1816,0.0,0.22260000000000002,0.195,0.0,0.4803513709093834,0.08998011252840737,0.14112506600831534
181.9,0.30729166666666674,0.75,0.3617021276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25800000000000006,0.07500000000000001,0.0,0.0,0.0,0.37900000000000006,0.28800000000000003,0.0,0.5244673152689554,0.1583934450206864,0.17248469922966667
141.492,0.16666666666666669,1.0,0.09574468085106383,0.0,0.1291129112911291,0.0,0.23512351235123513,0.20192019201920192,0.0,0.0,0.20042004200420038,0.2334233423342334,0.0,0.0,0.0,0.0,0.0,0.0,0.21521988172122677,0.6245883252353749,0.271999261907757
183.59,0.16666666666666669,0.5,0.20212765957446807,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.06472622014955376,0.1312204999708641,0.07733637336362846
212.6,0.05729166666666667,0.475,0.0851063829787234,0.0,0.0,0.23803836913054693,0.0,0.0,0.2639973958333333,0.22904673793859648,0.0,0.0,0.2689174970975232,0.0,0.0,0.0,0.0,0.0,0.48536067374251474,0.16188678722796288,0.14705451257845695
277.861,0.37500000000000006,1.0,0.3617021276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.47,0.21,0.0,0.8454611240652891,0.007313326729211613,0.029114079391697592
273.984,0.0,0.75,0.14893617021276595,0.0,0.0,0.0,0.0,0.1849184918491849,0.0,0.0,0.0,0.15831583158315832,0.16981698169816983,0.0,0.0,0.24522452245224524,0.24172417241724176,0.0,0.39756102328894943,0.04043207668172242,0.29623696671631256
216.0,0.30729166666666674,0.5,0.2553191489361702,0.0,0.0,0.0,0.0,0.1963499056010069,0.0,0.0,0.19162995594713655,0.0,0.0,0.19561569121040484,0.0,0.21407593874554226,0.20232850849590936,0.0,0.4852543245479769,0.08971808901810281,0.13233195030400055
234.794,0.026041666666666668,0.4,0.46808510638297873,0.0,0.004612428629954168,0.0,0.0,0.0,0.35402688883366795,0.32334492491933536,0.0,0.018074075335554746,0.29994168228148765,0.0,0.0,0.0,0.0,0.0,0.5089904765691695,0.24067845768268453,0.1855797504472636
161.22,0.16666666666666669,0.5,0.20212765957446807,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.06472622014955376,0.1312204999708641,0.07733637336362846
231.3,0.04687500000000001,0.4,0.46808510638297873,0.0,0.0,0.257,0.0,0.0,0.259,0.24100000000000005,0.0,0.0,0.19000000000000003,0.0,0.053000000000000005,0.0,0.0,0.0,0.44596285277800124,0.12316069634636677,0.13608273481783079
217.547,1.0,1.0,0.2553191489361702,0.0,0.0,0.0,0.0,0.1293,0.0,0.0,0.2079,0.0,0.0,0.19870000000000002,0.0,0.248,0.2161,0.0,0.5317351451314626,0.10241226406386572,0.11691688639900971
140.1,0.37500000000000006,0.75,1.0,0.0,0.0,0.0,0.24956900943085272,0.0,0.0,0.0,0.22841501345409726,0.21736807094014873,0.0,0.3046479061749013,0.0,0.0,0.0,0.0,0.2733991675036216,0.17446997985978818,0.08911070596764065
140.917,0.16666666666666669,1.0,0.09574468085106383,0.0,0.07351470294058811,0.0,0.22624524904980997,0.22674534906981397,0.0,0.0,0.21364272854570912,0.2598519703940788,0.0,0.0,0.0,0.0,0.0,0.0,0.12512786387783306,0.441360364193028,0.17101486785849307
187.8,0.05729166666666667,0.6,0.0851063829787234,0.0,0.0,0.2383856247526258,0.0,0.0,0.2660220418579778,0.22838289545375348,0.0,0.0,0.26720943793564295,0.0,0.0,0.0,0.0,0.0,0.48543527231848405,0.16104794526621943,0.1463125700759663
205.656,0.21875,0.55,0.5,0.0,0.404,0.0,0.14970000000000003,0.0,0.0,0.0,0.1448,0.0,0.14300000000000002,0.15850000000000003,0.0,0.0,0.0,0.0,0.8882833480742943,0.9997697054891902,0.8049345262842094
316.496,0.37500000000000006,1.0,0.3617021276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.0,0.0,0.0,0.0,0.338,0.323,0.0,0.5063680951998071,0.16848964745644193,0.08082976938601766
272.179,0.37500000000000006,1.0,0.3617021276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.32,0.34,0.0,0.7223606979175043,0.0029156809043762257,0.01747992047717684
239.49,0.0,0.75,0.14893617021276595,0.0,0.0,0.0,0.0,0.2502,0.0,0.0,0.0,0.22260000000000002,0.2659,0.0,0.0,0.1305,0.1308,0.0,0.29017126316635844,0.04560525679738942,0.22640451080400367
259.981,0.0,0.75,0.14893617021276595,0.0,0.0,0.0,0.0,0.2007799220077992,0.0,0.0,0.0,0.1688831116888311,0.19048095190480951,0.0,0.0,0.22007799220077992,0.21977802219778023,0.0,0.37457121056407666,0.040870186459547854,0.28983012299833116
233.88,0.026041666666666668,0.7,0.46808510638297873,0.0,0.004544514472346418,0.0,0.0,0.0,0.34581401006787577,0.3202149703408298,0.0,0.01968632347355352,0.3097401816453945,0.0,0.0,0.0,0.0,0.0,0.5076594066084246,0.24766850166781348,0.18892116071017717
256.016,0.0,0.75,0.14893617021276595,0.0,0.0,0.0,0.0,0.1353864613538646,0.0,0.0,0.0,0.10878912108789121,0.1166883311668833,0.0,0.0,0.32546745325467447,0.3136686331366863,0.0,0.4789549186916156,0.03447613852228388,0.26974870651404664
252.9,0.026041666666666668,0.6,0.46808510638297873,0.0,0.0030290416519512925,0.0,0.0,0.0,0.3536297287523124,0.32081847570286187,0.0,0.01682210126186948,0.30570065263100493,0.0,0.0,0.0,0.0,0.0,0.5079619403994198,0.24019187290915134,0.18549045019801383
137.053,0.42708333333333337,0.875,0.0,0.0,0.0,0.0,0.1848011352606363,0.15544024351418298,0.0,0.0,0.19412801577872513,0.2134719019109962,0.0,0.0,0.0,0.0,0.25215870353545944,0.0,0.05967206284110779,0.1658657088513014,0.16460813237629643
180.721,0.30729166666666674,0.0,0.14893617021276595,0.0,0.2618302194357367,0.0,0.0,0.0,0.0,0.0,0.1418121630094044,0.10105981191222572,0.19346156739811912,0.0,0.0,0.15763561128526649,0.14420062695924768,0.0,0.7510987474678018,0.5200599448408477,0.9960763533463808
275.663,0.37500000000000006,1.0,0.3617021276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3069306930693069,0.0,0.3564356435643564,0.33663366336633666,0.0,0.7336620129810681,0.005560342471488875,0.017853711383445815
104.7,0.30729166666666674,1.0,1.0,0.0,0.0,0.0,0.19754970765484417,0.2084883346252186,0.0,0.0,0.0,0.19514350899980146,0.22095826961196555,0.0,0.0,0.0,0.0,0.1778601791081702,0.07204953212552465,0.28320608198450786,1.1346697901944527e-05
219.021,0.13020833333333334,0.37,0.1276595744680851,0.0,0.145,0.0,0.0,0.16699999999999998,0.0,0.0,0.221,0.155,0.312,0.0,0.0,0.0,0.0,0.0,0.4239286001447294,0.4191885268923721,0.3475103281369034
261.203,0.0,0.75,0.14893617021276595,0.0,0.0,0.0,0.0,0.1697,0.0,0.0,0.0,0.1469,0.1549,0.0,0.0,0.2693,0.25920000000000004,0.0,0.42139181474632154,0.03970165071382785,0.2967229930688397
318.134,0.37500000000000006,1.0,0.3617021276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.0,0.0,0.0,0.0,0.37799999999999995,0.371,0.0,0.5448339631743989,0.14498388438902157,0.06452543942651386
225.372,0.0,0.75,0.14893617021276595,0.0,0.0,0.0,0.0,0.2693939393939394,0.0,0.0,0.0,0.2696969696969697,0.3276767676767677,0.0,0.0,0.06535353535353534,0.06787878787878787,0.0,0.23209257486012336,0.050257383983102796,0.13496120972366718
229.526,0.026041666666666668,0.8,0.46808510638297873,0.0,0.005846271059870069,0.0,0.0,0.0,0.3316702247364973,0.3192871255535238,0.0,0.019707540822320197,0.32348883782778853,0.0,0.0,0.0,0.0,0.0,0.508462983452545,0.25327222719518716,0.196077778154729
147.471,0.4166666666666667,0.25,1.0,0.0,0.0,0.0,0.19971131887203034,0.0,0.0,0.0,0.21293323351771315,0.16281077330855886,0.17711524218412794,0.2474294321175698,0.0,0.0,0.0,0.0,0.31772224641353797,0.2395694295753242,0.05989163861293802
181.233,0.30729166666666674,0.25,0.14893617021276595,0.0,0.2652577815611236,0.0,0.0,0.0,0.0,0.0,0.16001752520498586,0.10241141619060859,0.1792202284078371,0.0,0.0,0.14379270643381084,0.14930034220163388,0.0,0.7383706460859081,0.5454277374718322,0.9883218180872908
120.8,0.30729166666666674,0.5,1.0,0.0,0.0,0.0,0.20669948205954977,0.1682315574099764,0.0,0.0,0.0,0.1682315574099764,0.23743739990680285,0.0,0.0,0.0,0.21940000321369466,0.0,0.13906308920574462,0.25952688556885944,0.13108513228163746
129.89,0.42708333333333337,0.725,0.0,0.0,0.0,0.0,0.1848011352606363,0.15544024351418298,0.0,0.0,0.19412801577872513,0.2134719019109962,0.0,0.0,0.0,0.0,0.25215870353545944,0.0,0.05967206284110779,0.1658657088513014,0.16460813237629643
142.739,0.16666666666666669,1.0,0.09574468085106383,0.0,0.12241224122412242,0.0,0.2149214921492149,0.21822182218221822,0.0,0.0,0.19781978197819783,0.24662466246624665,0.0,0.0,0.0,0.0,0.0,0.0,0.2040922915158767,0.589446161555902,0.25975773422424936
