Modulus,pressure,bias,flow,Cu,Al,Fe,Zr,V,Co,Ni,Nb,Ti,Cr,Mo,Mn,W,Ta,Hf,ave:thermal_conductivity,var:Polarizability,var:gs_energy
0.9889973402023315,0.022527387365698814,0.991822361946106,0.9954150915145874,0.15909913182258606,0.022424306720495224,0.16084851324558258,0.0027794591151177883,0.003556390292942524,0.0015037829289212823,0.15717770159244537,0.003697111504152417,0.0011748719261959195,0.16164685785770416,0.0011120176641270518,0.1611398458480835,0.0029711739625781775,0.0004965206026099622,0.16037233173847198,117.45869263765636,11.502162111890891,5.454198547102449
0.9900319576263428,0.03465506434440613,0.9943001866340637,0.981499433517456,0.160227432847023,0.009841944091022015,0.15798011422157288,0.0015559865860268474,0.012648452073335648,0.002439800649881363,0.15575258433818817,0.002839373191818595,0.0005744623485952616,0.16228504478931427,0.0023047463037073612,0.16059738397598267,0.009564991109073162,0.0010686361929401755,0.16031894087791443,116.2556792252697,11.354106609918821,5.485796841236879
0.992806077003479,0.03515252843499184,0.982887864112854,0.9930611252784729,0.15767210721969604,0.03810828924179077,0.1567944437265396,0.003328803228214383,0.0015951435780152678,0.0030682613141834736,0.14933466911315918,0.007146524265408516,0.0025995010510087013,0.15343502163887024,0.007319106254726648,0.1577160507440567,0.008714588358998299,0.0005517590325325727,0.15261580049991608,120.72676733380649,11.449830325132986,5.801656488880276
0.9902580976486206,0.019562777131795883,0.9925856590270996,0.9916098713874817,0.15802575647830963,0.03667017072439194,0.158197283744812,0.0028478617314249277,0.004221038892865181,0.0027396215591579676,0.1477266103029251,0.0058642239309847355,0.0009310647728852928,0.15831144154071808,0.002217063680291176,0.15798436105251312,0.006012378726154566,0.0008190388325601816,0.15743212401866913,119.84561746933032,11.497857193488475,5.69419352361046
0.9845824241638184,0.11093338578939438,0.9874131083488464,0.9799150228500366,0.1563156396150589,0.039109162986278534,0.1505039483308792,0.006902872584760189,0.008228988386690617,0.01113632507622242,0.15412287414073944,0.0062076072208583355,0.0013484277296811342,0.15543992817401886,0.002171008149161935,0.15440785884857178,0.0031958536710590124,0.0008983388543128967,0.1500110924243927,119.83705178087112,11.577589667722318,5.601316028878222
0.9917462468147278,0.006507253274321556,0.9758634567260742,0.9964945316314697,0.15935546159744263,0.013363641686737537,0.15981417894363403,0.002119717886671424,0.00497788842767477,0.0011696252040565014,0.15763945877552032,0.0024350991006940603,0.0013956204056739807,0.16050271689891815,0.0011216530110687017,0.16056759655475616,0.015403213910758495,0.00018180932966060936,0.15995235741138458,117.29859001391159,11.348708621015355,5.64888031269028
0.9896612763404846,0.027752578258514404,0.974565327167511,0.9875372648239136,0.15424877405166626,0.05498729273676872,0.15123678743839264,0.006573125254362822,0.004180191550403833,0.004891078919172287,0.15199334919452667,0.006745967548340559,0.0015059858560562134,0.15242519974708557,0.002858657855540514,0.15278637409210205,0.00226351129822433,0.0006426405161619186,0.15266099572181702,121.56884943285259,11.714001887180636,5.758462173785537
0.9893935322761536,0.027181383222341537,0.9864972829818726,0.9750712513923645,0.1570933312177658,0.021500850096344948,0.15672247111797333,0.007741361856460571,0.0090339919552207,0.003462853841483593,0.15190580487251282,0.004289589822292328,0.0007373649859800935,0.15933576226234436,0.004557959735393524,0.1564498394727707,0.008840179070830345,0.0024204973597079515,0.15590815246105194,117.36162163205445,11.663712202122525,5.593625297366044
0.9875717163085938,0.022022033110260963,0.9902513027191162,0.9883873462677002,0.1520152986049652,0.034267231822013855,0.1513586938381195,0.0035586771555244923,0.004169834312051535,0.005115194246172905,0.1490134447813034,0.01729537360370159,0.001968877390027046,0.1516662985086441,0.0019328726921230555,0.15148931741714478,0.025028543546795845,0.00038935517659410834,0.15073107182979584,119.67851558233379,11.603752209056662,6.087047589945381
0.9922458529472351,0.015343468636274338,0.9942792057991028,0.9903696775436401,0.16019541025161743,0.013479143381118774,0.15972933173179626,0.004019558895379305,0.0019902505446225405,0.00210593082010746,0.15771788358688354,0.012135195545852184,0.0029371757991611958,0.15978136658668518,0.003416753141209483,0.15669800341129303,0.010097634047269821,0.0007877159514464438,0.15490873157978058,117.50210467901779,11.650401443286368,5.569456412652525
0.9920033812522888,0.030219633132219315,0.9913398623466492,0.9963318109512329,0.1553594022989273,0.04598367586731911,0.15550364553928375,0.0014066941803321242,0.004429180175065994,0.004439974669367075,0.14772701263427734,0.007140496280044317,0.0019942387007176876,0.15345291793346405,0.0022714976221323013,0.15619438886642456,0.010120845399796963,0.00023588462499901652,0.15374013781547546,121.1051316100289,11.355690976977591,5.863746655887358
0.983195424079895,0.07627681642770767,0.9878823757171631,0.985992968082428,0.14492331445217133,0.045026250183582306,0.15316084027290344,0.0027515250258147717,0.0036025368608534336,0.008307057432830334,0.1498575359582901,0.01419152319431305,0.0016535266768187284,0.15198972821235657,0.0032216066028922796,0.1529887467622757,0.015036862343549728,0.0005626660422421992,0.1527261883020401,118.27797775726067,11.546389836953434,5.878846434509658
0.9859576225280762,0.04861125722527504,0.9798857569694519,0.9820854663848877,0.156133770942688,0.04006936773657799,0.15415233373641968,0.005201761610805988,0.007942001335322857,0.003037635935470462,0.14272668957710266,0.009427782148122787,0.0027460989076644182,0.1500663310289383,0.005341393407434225,0.15598474442958832,0.011858814395964146,0.0022150848526507616,0.15309618413448334,120.15808613547124,11.646915283352762,5.889980812048442
0.9943064451217651,0.00997290201485157,0.9950821399688721,0.9838151335716248,0.16069065034389496,0.010082023218274117,0.1599549949169159,0.0014835703186690807,0.005752245429903269,0.001978200161829591,0.15577585995197296,0.006422047037631273,0.0008694751304574311,0.16128364205360413,0.0015627795364707708,0.1604996770620346,0.012716881930828094,0.0007787509239278734,0.16014927625656128,116.91319745207439,11.429497002844558,5.577500241870164
0.9876999258995056,0.03763094171881676,0.9898345470428467,0.9903480410575867,0.1546357274055481,0.049939896911382675,0.15236999094486237,0.006398964207619429,0.004553582984954119,0.002151125343516469,0.14771659672260284,0.004027754999697208,0.0008963998407125473,0.1536831110715866,0.0031047954689711332,0.15384678542613983,0.01223509106785059,0.0017535703955218196,0.15268665552139282,121.7321416721912,11.54600281625584,5.981711333574974
0.9874462485313416,0.02197989635169506,0.9942716956138611,0.9865696430206299,0.16062042117118835,0.019382234662771225,0.1619957834482193,0.0008283694041892886,0.0018656906904652715,0.003691845340654254,0.15688371658325195,0.0034998857881873846,0.0011579447891563177,0.16100658476352692,0.002054608194157481,0.16216400265693665,0.004203392192721367,0.0006475647096522152,0.15999794006347656,117.81615673316409,11.352567259639828,5.471188970093108
0.9839439988136292,0.0377034991979599,0.9710878133773804,0.9820423722267151,0.1488511711359024,0.05335874855518341,0.14415329694747925,0.004207470919936895,0.007617927622050047,0.00850629061460495,0.14569634199142456,0.01947944611310959,0.0017877062782645226,0.14806145429611206,0.0031059638131409883,0.1511782556772232,0.01728629507124424,0.0005451882025226951,0.14616437256336212,121.00541586315958,11.64886574075509,6.094140820800206
0.9896796941757202,0.017185693606734276,0.9826185703277588,0.9890932440757751,0.15817634761333466,0.029503971338272095,0.15764285624027252,0.004893619567155838,0.001087447628378868,0.0032761336769908667,0.1567913442850113,0.008138585835695267,0.004024429712444544,0.1547299325466156,0.00469974847510457,0.15745288133621216,0.006210308987647295,0.0004256006213836372,0.15294674038887024,119.10910968611715,11.605197836718457,5.624372486407129
0.9936405420303345,0.0216666292399168,0.9911848902702332,0.9936071038246155,0.15596826374530792,0.04165687412023544,0.1552109271287918,0.0012686370173469186,0.004532588180154562,0.003403673879802227,0.15271802246570587,0.008698523044586182,0.0008444570703431964,0.15534260869026184,0.00127414520829916,0.15583528578281403,0.008024204522371292,0.0002757967740762979,0.15494604408740997,120.42764899649191,11.427282367392497,5.78197022049485
0.975203812122345,0.03117486461997032,0.9853730201721191,0.988533616065979,0.14635777473449707,0.035432443022727966,0.15296006202697754,0.0030819212552160025,0.0034475342836230993,0.01961456425487995,0.14983229339122772,0.006722912658005953,0.0005974019295535982,0.15409530699253082,0.0012495059054344893,0.15586890280246735,0.015861278399825096,0.0002920045517385006,0.1545860767364502,117.39964274382801,11.337047010002028,5.7345135415061845
0.9904191493988037,0.03306630626320839,0.977359414100647,0.9824768900871277,0.151357039809227,0.059073951095342636,0.1462422013282776,0.0033277804031968117,0.005137683358043432,0.003666781121864915,0.14875414967536926,0.009239468723535538,0.001700830296613276,0.15103000402450562,0.0011389259016141295,0.1504099816083908,0.01775527559220791,0.0005911338957957923,0.15057475864887238,122.843672847806,11.47400543427755,6.187306221721345
0.9893879294395447,0.02235511504113674,0.9733715653419495,0.9874600172042847,0.1603095978498459,0.02203213796019554,0.15890339016914368,0.0032461609225720167,0.001809304696507752,0.007458716165274382,0.1562371850013733,0.007218476384878159,0.002503269584849477,0.15646298229694366,0.00317821791395545,0.16031497716903687,0.00863775797188282,0.0004097849887330085,0.1512780487537384,118.92364799822099,11.340328246950751,5.594574741956759
0.9788445830345154,0.0298832505941391,0.9911803007125854,0.9931175708770752,0.15761218965053558,0.03993910178542137,0.15734009444713593,0.00229638465680182,0.002060128841549158,0.00471244752407074,0.15390470623970032,0.004225901328027248,0.001424890710040927,0.15486420691013336,0.0011451923055574298,0.15505443513393402,0.008528203703463078,0.00040348124457523227,0.1564885377883911,120.86845517472247,11.42240547995052,5.776865094282334
0.9888007640838623,0.012785221450030804,0.9922588467597961,0.9894697070121765,0.15499381721019745,0.01369647029787302,0.15645739436149597,0.0017401659861207008,0.0043257479555904865,0.004238835535943508,0.15568529069423676,0.015980899333953857,0.0011949586914852262,0.1562228500843048,0.00403611222282052,0.15493705868721008,0.02065841481089592,0.00046438584104180336,0.15536759793758392,116.95374544733204,11.553435574359831,5.776634772591343
0.9882156848907471,0.038733091205358505,0.9862641096115112,0.9927380681037903,0.1571454554796219,0.05216275900602341,0.15488524734973907,0.003998417407274246,0.0029707157518714666,0.0037715097423642874,0.1503129005432129,0.004601573571562767,0.0010834120912477374,0.15574093163013458,0.0012342927511781454,0.15576517581939697,0.0031594824977219105,0.0003026433114428073,0.15286549925804138,122.11570291079697,11.445963270344269,5.760348976216342
0.9844374656677246,0.04505714401602745,0.950745701789856,0.9619961380958557,0.15153835713863373,0.043145984411239624,0.15032334625720978,0.0025119264610111713,0.008199653588235378,0.00310497940517962,0.15213704109191895,0.009238777682185173,0.0027448125183582306,0.15366193652153015,0.003079218091443181,0.153726726770401,0.017460403963923454,0.00043695795466192067,0.14868997037410736,120.29106366049382,11.310840285375727,5.98960803680774
0.9983600974082947,0.014227299951016903,0.9964480400085449,0.9919103980064392,0.16165180504322052,0.022765599191188812,0.1617307811975479,0.0005869634915143251,0.00038963076076470315,0.0005811706651002169,0.16132739186286926,0.0018803408602252603,0.0007800604216754436,0.16197454929351807,0.001200527185574174,0.16136802732944489,0.0031386723276227713,5.376145782065578e-05,0.16057069599628448,118.7132156084801,11.334551585371814,5.498571023810241
