Modulus,pressure,bias,flow,Cu,Al,Fe,Zr,V,Co,Ni,Nb,Ti,Cr,Mo,Mn,W,Ta,Hf,ave:thermal_conductivity,var:Polarizability,var:gs_energy
165.19879711695896,0.9858322739601135,0.8257014751434326,0.3862985670566559,0.10562021493302684,0.010353935482389501,0.12980260389174877,0.13412128085184385,0.0021178602040623717,0.13465152024018798,0.018279673016768708,0.003829152556045802,0.05759633131156951,0.12852231335930647,0.0007126677528248171,0.004646763902031139,0.000676096533364986,0.13555365687269544,0.1335159290921338,97.94717229764434,16.36538874588407,5.112591773418763
187.52255435878922,0.7171602845191956,0.9777610898017883,0.005698035471141338,0.0017840944905940606,0.12153132634940524,0.10370223980693696,0.12260595082157051,0.0003802844368620292,0.1250066648686637,0.12595265983048495,0.0033819130090862386,0.0018586702923527214,0.12637403705306016,0.028369273254773866,0.0010038950727321008,0.0001614020520432031,0.12115991128218682,0.11672767737924743,90.03588565832779,16.396370601848687,5.906801382874518
100.8756529730207,0.9877660870552063,0.7927263379096985,0.9165197610855103,0.11892514436548353,0.0021061197651167643,0.12439301939914481,0.11905149640184863,0.0008120522228781317,0.12413252199856549,0.020053754982033933,0.010172692298920911,0.11648536201078198,0.11246840586661651,0.0020931845127540407,0.0015067553889338045,0.0008392800102754103,0.12411547082488215,0.1228447399517639,99.04736667910383,16.117246389112026,5.087981156931966
277.5871489695186,0.8799875378608704,0.941697895526886,0.551123321056366,0.03207468772413583,0.004100378677068503,0.021497453738614686,0.09776554784918234,0.00931225902220775,0.026618736507336684,0.12032428301855257,0.04491596132209842,0.12335556791459366,0.19149224437701792,0.13740408153429276,0.10804234610777466,0.01725402166331231,0.004854758488182787,0.06098767205562911,79.35600579722657,12.057911368391919,3.599096930426391
179.82281164565035,0.8894278407096863,0.9673586487770081,0.021955456584692,0.010388295299087852,0.10170315868156247,0.10618797942776839,0.1268667976796442,0.0007468959836817407,0.12781652186884657,0.12498202815534239,0.0033777287228568867,0.0072214853502581165,0.12949364499058225,0.007639477558623775,0.002446187420800727,0.0003259583984236075,0.12686197717811173,0.12394186328440925,87.37855441798199,16.68330904938298,5.654596606648584
151.29921282021823,0.9865872263908386,0.7772655487060547,0.5765044093132019,0.11494880562028152,0.0069442970097090785,0.1282870581920418,0.12928218331231167,0.002144304267470698,0.1306590618693721,0.011501260579025292,0.004169673400182532,0.0844937866078724,0.12144240267309839,0.0008996209179184166,0.00328645456569891,0.0009604465157290783,0.13141824450921072,0.1295623999600774,99.311225466099,16.257298950559417,5.1348508410265215
178.33284167716369,0.9530611634254456,0.9672535061836243,0.038534168154001236,0.013534845201986473,0.09830775632738166,0.11494632519343793,0.12872472166527157,0.0004970218659444544,0.12958475757783003,0.1147621710604944,0.0007481350613944969,0.007548080992502211,0.13045694512052386,0.0018203941879592362,0.0016090135643207837,0.0002726784330940143,0.1296902068971048,0.12749694685075405,87.19599835237376,16.7060590949321,5.581834308614396
234.99170990894342,0.9326816201210022,0.9823203682899475,0.04370047524571419,0.019943912440026308,0.029753782751803168,0.1263515536703655,0.11038860153516587,0.002721003024860599,0.042383780977509077,0.1392104324693119,0.10574020476027454,0.021416840946745577,0.13915280807322308,0.09846329156499137,0.010475597895095234,0.007915487205928514,0.012224922889897134,0.13385777979480218,82.75843967074547,15.708900589088273,3.980371098749846
158.37019799944594,0.9901993870735168,0.8861143589019775,0.33297115564346313,0.10847090549918392,0.013544529648579424,0.12969946696482604,0.13192757263960886,0.0010127515375847743,0.1328332377202064,0.02448047532886034,0.0019624187909131545,0.055597597306353004,0.13068324292642564,0.0008329402855148196,0.00308852908482609,0.0007255039843952458,0.13356386589218697,0.13157696239053535,100.04001850486434,16.465260106397402,5.26120414432042
224.48779213031804,0.8617529273033142,0.9848551154136658,0.0102831507101655,0.003106506616923211,0.09135324789931289,0.11868768559621588,0.10641103836226143,0.0014839944903472758,0.086882487455093,0.12298107131463054,0.10306992639280187,0.005069311334970175,0.11953187944417393,0.10282384583347454,0.0024195550363728256,0.0012959178388887813,0.016444290675180516,0.11843924170935313,89.68503250035972,16.41039764554032,4.76429991022061
144.12497492473727,0.9876514077186584,0.8046566247940063,0.5700830817222595,0.11375896710585517,0.00628433271835069,0.12894532676173892,0.12940852744564407,0.0016972881486625841,0.13090980027446997,0.011583091508124371,0.003454219762516246,0.08680815721468085,0.1217887368431229,0.0008227739777925734,0.002625063848821304,0.0007763574158204178,0.1313855584096929,0.12975179856470703,98.75462321775487,16.22861146881811,5.090015383145877
235.4738502201305,0.9345545768737793,0.9848653078079224,0.06714522838592529,0.020236376468188624,0.011599771333881508,0.12630066985212454,0.1198958918621545,0.0023106316006260372,0.032155303331935,0.14671327697012662,0.12742454286330573,0.019611136184067436,0.14402813186617694,0.08009573628603468,0.01292968379793509,0.00530233753378662,0.01205758125963479,0.13933892879002188,77.19887252701632,15.87280043815344,3.522507252356176
231.86242215494644,0.9341861009597778,0.9826055765151978,0.0490378700196743,0.01510968933327018,0.023156241492245332,0.1286817427579386,0.11971474970765664,0.0026501574016829575,0.04275326760650628,0.14360291955461876,0.11369689007311574,0.020110162321422303,0.14022507235529272,0.08728745495309531,0.010517124747124117,0.004349210983841916,0.011584484847757957,0.13656083186443116,78.47770135185215,15.967709259303348,3.642424560544497
