Modulus,pressure,bias,flow,Cu,Al,Fe,Zr,V,Co,Ni,Nb,Ti,Cr,Mo,Mn,W,Ta,Hf,ave:thermal_conductivity,var:Polarizability,var:gs_energy
278.46920591714866,0.871328592300415,0.9452056884765625,0.5625974535942078,0.030692074378260804,0.0040117727072214076,0.020972434479706932,0.09676625080616923,0.009015391900036524,0.025023271039195223,0.12260462654641885,0.04856124241981044,0.12055012745405509,0.19112641982738499,0.1353986988482861,0.11116243804461054,0.018246343805130374,0.004640520840708056,0.06122838690300546,78.7642606816191,12.052456450978426,3.5927213237511917
282.17169610988356,0.8979573845863342,0.9682685136795044,0.5068326592445374,0.019554040866938648,0.0035253821084179297,0.014846368262670322,0.07185128101752025,0.008461883077439785,0.02352806877022829,0.13831084146841224,0.048253073782747465,0.1332207483497537,0.21567479617200347,0.1345504565235195,0.12873354977627202,0.01298670538896057,0.0020680315876210873,0.04443477284749476,75.55598781798471,10.975555299475191,3.326203791050644
181.97562820252807,0.9308173656463623,0.9662548303604126,0.021550849080085754,0.009057536920232319,0.11121464522213186,0.11264827394352529,0.1267875160984638,0.0005412373081889467,0.1276396837690514,0.1201875584913749,0.0010429001942962167,0.004808384777359292,0.12840893803595693,0.0035720537651321715,0.0018157575453504164,0.00026504898348782334,0.12713543913650938,0.12487502580893921,88.31136932197525,16.71868890723431,5.743053034903344
134.35559511350007,0.9873424172401428,0.7522053718566895,0.8055253028869629,0.1190486420598957,0.0038788726468179683,0.12637731979480407,0.12370787334602286,0.00183382398757161,0.12692254124640096,0.011452972038677062,0.0071966485511003675,0.10795502705179229,0.1131003677894324,0.0015709312521815528,0.002552244336686618,0.0009211343735459136,0.12736802220906523,0.1261135793160054,99.22829526295033,16.158505385472264,5.103449325530386
220.51645810765626,0.8031730651855469,0.9861206412315369,0.005343298893421888,0.0017636127442519857,0.10671733553850984,0.11556661566726688,0.10567407611119689,0.0010995945323656097,0.0986321584523656,0.11895279525933485,0.09027269142737855,0.0032388330691067936,0.11649911904944632,0.10616207761833384,0.0011926725246930862,0.0005920210658077767,0.020736998547645255,0.11289939839229672,92.72392674884253,16.407030467653975,5.032995708907125
135.04266975162804,0.9930622577667236,0.8230395913124084,0.6474170684814453,0.11577853779510391,0.0069456150218879294,0.12889939031676825,0.12791983831821252,0.0008889355200992067,0.12958562916647196,0.009584786140999056,0.0037940821462517705,0.09367828849532096,0.12020032526450167,0.0008555339598026674,0.0018492907816154668,0.0006695773033448463,0.1301738138582936,0.12917635591132617,99.25884637506562,16.218366769350077,5.113115446183056
130.86347827872643,0.9874400496482849,0.7704676389694214,0.7566300630569458,0.11834000444516148,0.004550096821284549,0.12569258356706703,0.12343727684958392,0.0020559176497056647,0.12625088395966552,0.013862846321275879,0.013404485992923251,0.10551429653108793,0.10752088972727168,0.002036845215133276,0.003792273174322753,0.0010051432781916605,0.12699672601222825,0.12553973045509717,99.01200260010118,16.253314216998323,5.129986279533824
101.83755411849897,0.9885677099227905,0.7768775224685669,0.9155053496360779,0.11929302843257655,0.0028086565253470554,0.12496841455258495,0.11943561606176072,0.0009248717206953761,0.1246165655744378,0.01683342259023155,0.012100667385212842,0.11768939314696737,0.10788698797942332,0.002311990929026045,0.001635429098677693,0.0008958116321069389,0.12480056489154955,0.12379857947940223,98.97529717511853,16.15244355091564,5.100467831607207
178.78541453443592,0.9167675971984863,0.9581704139709473,0.025906138122081757,0.008280730182088867,0.10505661224194231,0.11136235637710701,0.12814414715808659,0.0007593299281667093,0.12855400436543277,0.12200992356691455,0.0012432931008429884,0.004802743822350867,0.12951255988569252,0.0030419339102368223,0.002235735080709727,0.00025384251332705713,0.1279491247029684,0.12679366316413282,86.87849650945685,16.73740133678767,5.639149615091975
174.27364702975348,0.9577627182006836,0.9620023369789124,0.05060441419482231,0.02096320105575616,0.06989171072242835,0.11714849866062048,0.13116927202263104,0.0009568457940212612,0.13146290395632193,0.11371368586200008,0.002031157665121435,0.013265742595937656,0.13279350337782164,0.0024074607760597917,0.002397490049814461,0.0004043538441238136,0.13151688369739004,0.12987728991995184,84.5123394513466,16.61251055039373,5.20628695393927
