Modulus,pressure,bias,flow,Cu,Al,Fe,Zr,V,Co,Ni,Nb,Ti,Cr,Mo,Mn,W,Ta,Hf,ave:thermal_conductivity,var:Polarizability,var:gs_energy
0.9624121785163879,0.025264902040362358,0.9782992005348206,0.9867727160453796,0.15184006094932556,0.04062308743596077,0.14956864714622498,0.008489054627716541,0.004578751046210527,0.012611554004251957,0.14621441066265106,0.014039847068488598,0.002694514114409685,0.15214739739894867,0.002269387012347579,0.15381021797657013,0.008103828877210617,0.0007349504739977419,0.15227428078651428,118.70810045535909,11.943416766556215,5.706221973615105
0.993384063243866,0.023668769747018814,0.9715136289596558,0.9945539832115173,0.15926817059516907,0.02816765382885933,0.15687572956085205,0.004252815153449774,0.007419435307383537,0.002161951269954443,0.15456846356391907,0.002482434967532754,0.0015817355597391725,0.15904393792152405,0.0038401586934924126,0.15856865048408508,0.004161473363637924,0.0003874974208883941,0.1572200208902359,118.72163151627755,11.505383872875553,5.559733417039194
0.9706475138664246,0.013982193544507027,0.9899564981460571,0.9937450289726257,0.16078068315982819,0.023638326674699783,0.16064265370368958,0.0021124649792909622,0.0029587694443762302,0.004605575930327177,0.15600696206092834,0.00555048231035471,0.00149458646774292,0.15679843723773956,0.0016979554202407598,0.15838688611984253,0.005576213821768761,0.0006591595592908561,0.1590908020734787,118.70391346293036,11.506244898558238,5.5577542030504326
0.995343029499054,0.017191898077726364,0.9917070865631104,0.990065336227417,0.15330037474632263,0.048978570848703384,0.15461501479148865,0.0032320315949618816,0.004071751143783331,0.0019451745320111513,0.1501496583223343,0.009805295616388321,0.0017886903369799256,0.15367832779884338,0.0033906179014593363,0.15375523269176483,0.007810066919773817,0.0005831081653013825,0.15289609134197235,120.82075791370589,11.546971170653565,5.845561629415602
0.9928664565086365,0.02790781669318676,0.9911503195762634,0.9947499632835388,0.1500871628522873,0.04529579356312752,0.15459096431732178,0.00462852930650115,0.0033738429192453623,0.002208325546234846,0.1557539403438568,0.0069322907365858555,0.0019248772878199816,0.15672865509986877,0.003014689078554511,0.15663599967956543,0.0034738732501864433,0.00021108638611622155,0.1551399827003479,118.61293734165956,11.602342472458478,5.64127430010627
0.9879184365272522,0.04977910965681076,0.9898802638053894,0.9895254373550415,0.15588414669036865,0.04515760764479637,0.15685319900512695,0.001923026517033577,0.004034025128930807,0.002254888415336609,0.14935728907585144,0.005136936902999878,0.0013313364470377564,0.15581373870372772,0.002477405359968543,0.15649406611919403,0.0075203729793429375,0.0004978750948794186,0.15526410937309265,120.89633271694183,11.37727694178735,5.803129058268003
0.994593620300293,0.01580033265054226,0.9780564904212952,0.9900722503662109,0.15527048707008362,0.03875031694769859,0.15595640242099762,0.005909672938287258,0.004345414228737354,0.005020081996917725,0.15331806242465973,0.0059166583232581615,0.002676731441169977,0.15650813281536102,0.0023612803779542446,0.15703128278255463,0.0009158111643046141,0.00016656925436109304,0.15585309267044067,118.80863128432539,11.697372300549386,5.5338150794812035
0.992703914642334,0.026950828731060028,0.9938417673110962,0.9937379360198975,0.1587716042995453,0.015290808863937855,0.15880221128463745,0.0010187033331021667,0.009972079657018185,0.0033956642728298903,0.1581587791442871,0.004695460200309753,0.0006559340981766582,0.15931932628154755,0.0009230677969753742,0.1586826592683792,0.010867650620639324,0.00047825006186030805,0.1589677780866623,117.0117916735995,11.345533285855868,5.558319902800965
0.9915758967399597,0.027903225272893906,0.9938857555389404,0.9909070134162903,0.1579086035490036,0.029087230563163757,0.15742672979831696,0.0052653527818620205,0.005336684174835682,0.0033940935973078012,0.153207466006279,0.006406199187040329,0.0012554175918921828,0.15876436233520508,0.0018449941417202353,0.1560906618833542,0.006450506392866373,0.0008625264163129032,0.1566992849111557,118.6820955064497,11.641791098400187,5.612754088695166
0.9856511354446411,0.01814289763569832,0.9791883826255798,0.9569084048271179,0.15672992169857025,0.01198015920817852,0.15638116002082825,0.004987514112144709,0.008265111595392227,0.003957522101700306,0.15215924382209778,0.012715485878288746,0.0013239491963759065,0.1596960723400116,0.002293884288519621,0.1561499685049057,0.01524492260068655,0.0016509270062670112,0.15646427869796753,116.17940525871236,11.69400193180575,5.625256680218174
