Modulus,pressure,bias,flow,Cu,Al,Fe,Zr,V,Co,Ni,Nb,Ti,Cr,Mo,Mn,W,Ta,Hf,ave:thermal_conductivity,var:Polarizability,var:gs_energy
165.19879711695896,0.568040668964386,0.010697456076741219,0.2549915909767151,0.10613732488557504,0.10312004789055791,0.09879188497326812,0.10650956771630343,0.08621032023633673,0.09724735706583539,0.0011017886191709463,0.059722401000017786,0.10827178966257019,0.1066600087038411,0.10765738882620293,0.001655955774121954,0.006146952888774806,0.009054825306669113,0.001712386450754558,121.74954573066023,14.51269494218769,5.692485240584691
187.52255435878922,0.9512022733688354,0.0019375853007659316,0.9743655323982239,0.10920173787272114,0.10882981774094395,0.012269264964491855,0.10831672337665509,0.10931631406142626,0.10790857849290862,0.0024647789050037477,0.10718172923810738,0.10945581607964537,0.10970291033275943,0.10964480252551836,0.00047721793906515425,0.001722927264916903,0.0027623219779850535,0.0007450592278516609,121.35223772346586,15.02181770165097,5.91073756919835
100.8756529730207,0.1406126171350479,0.001527281478047371,0.0014293675776571035,0.11738945806801594,0.1175738897756004,0.11994444617042806,0.1191357488397479,0.03488105994014539,0.11659065710777068,2.6950478666624117e-05,0.010488824379178606,0.11982664859262658,0.11748257554340961,0.1196014793312562,0.0003739723526752517,0.0013710217510114078,0.00492700247661514,0.0003862651928522193,131.06042074016517,14.989798464797238,5.692524830672641
277.5871489695186,0.06710421293973923,0.9495560526847839,0.7369515895843506,0.10242310080578282,0.10797901207500357,0.0006659740476058964,0.014221472335772076,0.07336566811827885,0.11341994429574218,0.11352010754452649,0.11240497350293206,0.04605295585038333,0.006219028522039152,0.09774936963934155,0.08808237353815992,0.015135643263404606,0.0016871980219606937,0.1070731784390668,117.74507979379662,14.903314843820361,6.81356705514505
179.82281164565035,0.9037280678749084,0.0036515635438263416,0.8941268920898438,0.10742132600608813,0.10643571923831209,0.03531854922640902,0.10671226978756225,0.10661569740391393,0.10417355560242025,0.0018765777747195586,0.09884272368547133,0.10808221283852197,0.10819913537639159,0.10810181673389904,0.0007304838853473544,0.0025072753950891027,0.004108343529973539,0.0008743135158808465,120.75240772032842,14.865988677629208,5.817988665832492
151.29921282021823,0.32307249307632446,0.013485044240951538,0.04982134327292442,0.1105727895461838,0.10830202198512498,0.11404230884747907,0.11302547819064451,0.05913549211918349,0.10094660015240041,0.0006920704613026749,0.03139249558867262,0.11483685413692568,0.10945551089699926,0.11352011984208363,0.002150083283536236,0.007204487608558741,0.01242473423218665,0.002298953108718261,125.68623992504428,14.678100907852759,5.821339931047245
178.33284167716369,0.8736759424209595,0.004460805095732212,0.8227944374084473,0.10670959184899838,0.10549577777366731,0.04607915336149177,0.1061778818534592,0.1049723184393592,0.10289155324351473,0.0015956099994523705,0.09442964285577858,0.10733027362342236,0.10726049752355798,0.10734016797107056,0.0007738043579858871,0.002823106354180919,0.005095407749881708,0.0010252130441790591,120.55548451896485,14.803853732425715,5.7805992522989555
234.99170990894342,0.7600821852684021,0.17442955076694489,0.977368175983429,0.09655197903065656,0.09957529386767007,0.0007646107698423696,0.05811758096950077,0.10017437461777573,0.10244338756639627,0.09069798453908813,0.10217520941680674,0.08590974490318809,0.08189885583385606,0.09874798806439435,0.02102558044822144,0.008108707553392056,0.0031242123130663666,0.050684490106145,116.74036152946857,14.93294626313076,6.173646726112593
158.37019799944594,0.403431236743927,0.015121117234230042,0.11055899411439896,0.10928670384533498,0.10575250417846041,0.10947741049016516,0.11084104623700124,0.07035490293203271,0.09658512414295976,0.0009190156378368863,0.039553702295775164,0.11257969563007855,0.10860767302344862,0.11104561650169027,0.0022406711011656367,0.00730118551028799,0.013036508588490595,0.00241823988527203,124.11169621498453,14.572241369341512,5.8031846540372
224.48779213031804,0.9315932989120483,0.033697403967380524,0.9936522245407104,0.10013940760952236,0.10178310795330821,0.0008014091819637416,0.08327907281024702,0.10322785466394006,0.10334967302050473,0.06798202495308454,0.10351749688250457,0.0979851392839593,0.1005198687934723,0.10246039467158359,0.006427111130341661,0.004596556104645673,0.003158225369297366,0.020772657571624872,118.6015362860351,15.134580392769877,6.015431753952878
