Modulus,pressure,bias,flow,Cu,Al,Fe,Zr,V,Co,Ni,Nb,Ti,Cr,Mo,Mn,W,Ta,Hf,ave:thermal_conductivity,var:Polarizability,var:gs_energy
177.98459934252952,0.8745298385620117,0.004563134163618088,0.8275761008262634,0.10696241002977647,0.10575887349219754,0.04411879333335763,0.10631967961598322,0.10515021086096088,0.10275885292420814,0.001605729598940993,0.09462835359269144,0.10759595442478169,0.10752552397109019,0.10757683897259575,0.0008263414490219637,0.002860682044437899,0.0052526718836090275,0.0010590838063471706,120.64896320061985,14.809182401194073,5.796880865439078
192.01467994660925,0.9740670323371887,0.0012433099327608943,0.992224931716919,0.10998818295051753,0.10983308201384921,0.004431562112176258,0.10895155204600403,0.11023934644531012,0.10935563548379328,0.00308362277654746,0.1093457715939852,0.11009155941491233,0.11036955374423968,0.1103023778213316,0.00037697871784972436,0.0010803669109178996,0.0019060237414124709,0.0006443842271532311,121.64357262201075,15.086748431054808,5.93221961460516
100.12534863989603,0.13448065519332886,0.0016704226145520806,0.0013941068900749087,0.1176447630066624,0.11779066187132366,0.12005734485624162,0.11914708865893077,0.03309458373168641,0.11656475468372599,2.851954744572313e-05,0.010706116244683244,0.1199266461776964,0.11733998566506744,0.11967618693757069,0.000372582239327267,0.001401086624021983,0.005833766694438881,0.00041591306117753446,131.23333091245468,15.007772288328495,5.715604944277349
179.35531859455585,0.904265820980072,0.0038224824238568544,0.8983047008514404,0.10756916149001941,0.106588006523739,0.03369687976077317,0.10671703995203688,0.10681313033617543,0.10430471008151979,0.0017923133917588474,0.0993128500796279,0.10831673570124745,0.10850366665976217,0.10830794048092686,0.0007456310965222939,0.0024732395766652107,0.004023323769795541,0.0008353710994300419,120.80568711941365,14.86730219193862,5.825333169445747
145.42914293611904,0.2848457396030426,0.01189681887626648,0.031763359904289246,0.11096581146615682,0.10946679756556846,0.11559723722483321,0.1136927378780037,0.05557399456669056,0.10429858531041568,0.0005369644043545393,0.027920076317544288,0.11570084726965035,0.11011579849822166,0.11448335391959037,0.0019678706804349415,0.006453979313567576,0.011099056135327424,0.002126889449640434,126.28651463336217,14.713522488808032,5.790143357731635
203.39512301673295,0.9882569909095764,0.0009204806992784142,0.998426616191864,0.10991415791765363,0.10999162371249613,0.0007857737709468593,0.10856469218979521,0.11029516301921542,0.10991140068285589,0.006588473007661248,0.11009370720513897,0.1099131445187065,0.11028274559185662,0.1102500141219665,0.0003744861526984084,0.0007603460531682621,0.0015119431091356085,0.0007623289467047488,121.67375928821906,15.13942781075497,5.93956418456706
279.6289439115222,0.07116574794054031,0.9568422436714172,0.7333251237869263,0.10079940233638553,0.10781819121716815,0.0006997572206353533,0.014799572602315065,0.07392062074497002,0.11366070504102746,0.1137776916735073,0.11288554843712115,0.0464375604832783,0.0062335014519913955,0.09790247133532994,0.08796899790194575,0.01305065176328198,0.0014772740084610901,0.10856805378258153,116.86266374478824,14.968783486771885,6.737844618821088
283.63179220242364,0.052109166979789734,0.9654923677444458,0.7243255376815796,0.10218837710895995,0.10851727584718385,0.0005046709440441356,0.012125798273170155,0.07276618721893184,0.11346621786491182,0.11358736387678542,0.11256985291602062,0.04718802315244753,0.005027197159135537,0.09793534671758741,0.09140901226295801,0.013013316844630503,0.0011546215278181104,0.1085467382854151,117.32512226695498,14.864379968514937,6.75994379452375
202.39064857969313,0.9795960187911987,0.0015996349975466728,0.9973793625831604,0.1096404544064377,0.10955675994471789,0.0012696537797962787,0.10789513678772422,0.11004614818233835,0.10925687504753595,0.008125434505656146,0.10958194909349203,0.10965002023862735,0.11005131215493523,0.10997523882325663,0.0006162370402326922,0.0012964476363398704,0.001945937091798034,0.0010923952671116142,121.58406692426855,15.12337645035426,5.952017598295543
265.754177787424,0.11254453659057617,0.8995062708854675,0.7853703498840332,0.10007165742643243,0.10621376798349469,0.0011003075712353273,0.018552540820234848,0.07634609938090775,0.11273303654094632,0.11284667375664804,0.11168299438077141,0.0501195973827291,0.010324542091042672,0.09510778465290974,0.08075759623452398,0.01747145319586843,0.002736251657281146,0.1039356969249741,116.8832570679767,14.98075878250101,6.789630029895433
