Hardness,pressure,bias,flow,Cu,Al,Fe,Zr,V,Co,Ni,Nb,Ti,Cr,Mo,Mn,W,Ta,Hf,ave:num_f_valence,var:evaporation_heat,var:num_unfilled,var:vdw_radius_alvarez
27.566286505940226,0.023396434262394905,0.3110242187976837,0.4598502814769745,0.1253165836548869,0.11387903570273503,0.0023216321038411966,0.12407312769629467,0.06478643104409876,0.11898359994667625,0.022232244606887927,0.12507626919012022,0.00013075638736773502,0.02757740772912708,0.03067401992706279,0.008457193527394853,0.00010371220694473644,0.12553526023757935,0.1108527260389825,3.3108837787690923,27242.949216298344,5.7753911827810684,119.57646984356307
15.62827071884552,0.7890751957893372,0.6520879864692688,0.07199648767709732,0.11136479397838701,0.11595528499949802,0.014906157760177275,0.025399833308681175,0.08915861697534236,0.04703227260473826,0.05302865703381496,0.0506832259565406,0.010611458134227324,0.05036093644040592,0.08686071932133976,0.08864965908435174,0.02634743744803812,0.11338700299963672,0.11625394395482075,3.5838373816349383,32116.389717748425,4.8381790809258,111.23024653434058
23.40886019593399,0.08614367246627808,0.20507070422172546,0.4162217378616333,0.13084536780771996,0.1213710301412379,0.003702051151431884,0.1228399231468015,0.05437838668912016,0.09962720943038521,0.014263791532949854,0.1296954422710313,0.001046489502946879,0.04490667567351999,0.015356256105784212,0.008867222231338026,0.0008123527273938143,0.1328224820491743,0.119465319539165,3.5434021604202632,28564.260231261665,5.712871524441357,125.29119273150046
26.647994072294555,0.17594335973262787,0.26832830905914307,0.298499196767807,0.12971622972508845,0.11750195277956023,0.002109016695158028,0.12166975829980128,0.05408942412468589,0.0984195212548273,0.017654936020083667,0.13219165956646173,0.0005958923706134061,0.041434382062563446,0.007637770062172235,0.013023718044451483,0.002490168989955634,0.13349678712673912,0.12796878287783808,3.6953803459234607,28850.10778775246,5.762625425275775,126.16288924092225
24.661388351904723,0.1587718427181244,0.28075987100601196,0.34645578265190125,0.12891101209533462,0.11252611461425156,0.0035508150065280573,0.12042011940439352,0.05925181181437965,0.10619273138365579,0.018553000626832353,0.1288073423800303,0.0007894840161263906,0.04030725205113799,0.012034624357274802,0.018543777405258123,0.0022996018421964953,0.13068533986888134,0.11712697313371898,3.501566807827156,28791.216011567885,5.74824649704752,120.9113778534563
29.752690564000197,0.11303118616342545,0.20132578909397125,0.393098384141922,0.13188302072586205,0.11765284376721032,0.0015937261035905974,0.126510706834281,0.031575127012195045,0.10514209975443915,0.019381539308377067,0.1329615925932139,0.00043477058200729686,0.04994182493605828,0.009419189551091318,0.010067010119154474,0.000995752479289504,0.13411392164868785,0.12832687458454214,3.688111681975273,28928.190010784714,5.867358364424083,126.45861557692771
26.378510226430173,0.049725186079740524,0.19765633344650269,0.4829061031341553,0.13504079649508485,0.12876041719098855,0.0014757534570139109,0.13097225994703052,0.03559295174207789,0.1027364422006023,0.014117802786818128,0.13343478990850222,0.0004003649435420903,0.04633749912696342,0.018632725630483227,0.004694980252519089,0.0002849428815710955,0.13552958602834142,0.1119886874084613,3.4692450284572334,28992.14937093608,5.79565989111175,127.30054503630754
22.35794822551699,0.46275702118873596,0.6748391389846802,0.1579737365245819,0.10607571049730313,0.10647486115891845,0.009594352991875048,0.08917175825939941,0.08502328482910065,0.05928147824490795,0.039474748638111026,0.09190424324762582,0.0056799527721661395,0.04001110091951058,0.04712752727000191,0.07024241200617604,0.02636420476190554,0.1148317057680199,0.1087426586349784,3.4991399683086537,31812.25614374932,5.0064263649893554,111.45856585050797
14.752477753774718,0.6895236372947693,0.7897742390632629,0.09301799535751343,0.10775597008016094,0.11292430976751305,0.012938585867601052,0.031931159286499186,0.09649569265823668,0.05175245170474152,0.05909629677637056,0.052616238367764696,0.008994592789000852,0.0446962196282284,0.086480376526771,0.0901483270726315,0.02026065409598016,0.11332629022754988,0.11058283515095055,3.418376912642728,31263.280306781824,4.8757744443957876,108.0350905658376
25.81758612630037,0.1614115983247757,0.23321004211902618,0.38411572575569153,0.1275614258264975,0.11038914523699878,0.007517642895617128,0.10383153227790325,0.07057862485935612,0.09260152933479004,0.018312710589460986,0.1285894445452839,0.0031595149334374736,0.05000879089759682,0.01667295669948883,0.019942192022488286,0.005402964193209812,0.13121398158612932,0.11421754410174177,3.5116828583351327,29250.721868024633,5.560439496209529,118.57945994808689
20.822783936428195,0.3088568449020386,0.39266419410705566,0.24948550760746002,0.12155746184986924,0.10525153809039613,0.006385076208687002,0.11459447020748566,0.07370710752347014,0.07823526568242196,0.0274264638103977,0.12344338085394965,0.002108708950423425,0.034010261353550675,0.018136563459130804,0.03117893630801642,0.011922813781738617,0.12852012572620697,0.1235218261942556,3.695506719830816,29644.587508143588,5.543229106787518,118.48123103718324
21.259898347818627,0.34545382857322693,0.68320232629776,0.1344224214553833,0.10521326085914902,0.11079219265855204,0.018304547342639938,0.07996221749945051,0.09082972430218529,0.0605281060522593,0.03970225371432705,0.09767875125232942,0.003290324018968834,0.054301510944834624,0.05712000973921332,0.051517207609018754,0.01578203786514639,0.10706113150094065,0.10791672464098485,3.2306385160990065,29602.380181632423,4.955961801320544,111.86677927753773
27.35539318202298,0.05552755296230316,0.32270267605781555,0.38778549432754517,0.12685082621918514,0.11224896973257792,0.002117329855442388,0.1244393808562173,0.05783237013896925,0.11450050848685861,0.01813963954282775,0.12746251743778014,0.00021955472508553215,0.03534180542340541,0.01604692607093991,0.01690815383328407,0.0005313694265707684,0.12789536072007754,0.11946528753077831,3.4704882474839724,28152.805017236904,5.773194756966784,121.24819635324674
16.130041199297878,0.8885654211044312,0.8823288679122925,0.024022096768021584,0.11787452551283639,0.12366215426050765,0.01057948179803264,0.009956662568033289,0.10046667911133739,0.01996083796373116,0.0716831585010558,0.021260333218741927,0.012327298532746023,0.04369557296079818,0.10975840246527212,0.09872201833541738,0.015377791932544137,0.12133915743722244,0.12333592540172346,3.64074024680086,31103.69708594508,4.94737377061148,111.31782687559756
15.215595400006574,0.5670682191848755,0.7168615460395813,0.14154917001724243,0.10515255046155166,0.10875316637391551,0.00887092940103433,0.06918959565208173,0.09531098150831271,0.0406831195859796,0.050621341118918486,0.06801052763333378,0.009078371213314841,0.03206811104775397,0.06995903501359932,0.08263790532228878,0.030199632291029493,0.11592756264044166,0.11353717073644416,3.6353011193508133,32302.68492370083,4.920979102325983,111.1530736337344
17.453089161123415,0.3739453852176666,0.6443541646003723,0.21798259019851685,0.09932902152933644,0.10190017027464049,0.014514550677677263,0.09241850045886692,0.0857976108451682,0.07464782101743123,0.04160436436676781,0.09667892481105261,0.005115558793514345,0.039237325179979674,0.052258184672656166,0.0668382142161266,0.017042676396071564,0.10757609870982811,0.1050409780508826,3.2152365441949518,30041.375759621336,4.996109715899962,107.74725119793918
26.53007352254182,0.06199313700199127,0.28052422404289246,0.4807273745536804,0.1265094449015971,0.10951674145899998,0.0029274732520510878,0.12310589643751743,0.05774119664238023,0.11301079749629533,0.02176344480144529,0.1269046671518741,0.0005759446575820014,0.03559065216295716,0.021494928958914618,0.017221403427204778,0.0006699008085336157,0.1277758416315709,0.11519166621107638,3.4109237211165326,28103.82138092356,5.773564856458622,118.81984931890966
18.278504737888888,0.604374885559082,0.7778571248054504,0.09243866056203842,0.11226124584534325,0.10895641743006078,0.0076005360135430544,0.05928473586084684,0.08945669398851049,0.03014153989242597,0.06912858750080214,0.08432466385200943,0.006080955442829084,0.018168888335188493,0.08361286096275282,0.08198286795268435,0.019735967838914074,0.11337961546800063,0.11588442361608861,3.486000096922047,31614.550333199397,5.182407569047656,112.42943518425021
16.16137449535858,0.5878182649612427,0.5311692953109741,0.11889626830816269,0.1075121917575278,0.11478335011306069,0.019498344529467512,0.03453221633152024,0.07424890176756717,0.04026090813673965,0.05023154511499775,0.08552607501283507,0.010324506457665342,0.04631586891778249,0.07838757995204092,0.07692974407363092,0.03902606312606747,0.10887449612725998,0.11354820858183702,3.6602827496923016,33734.40475494111,4.77129261523753,114.86590742825916
28.834293926542532,0.08552056550979614,0.16744554042816162,0.4328968822956085,0.1328440426864913,0.11743508590847708,0.0019784690443597473,0.12887659424085202,0.050778670448387124,0.12001043251854512,0.012550904772812566,0.13270498770710668,0.00019866967309377788,0.028158223427184194,0.008247320900753046,0.008418714062339,0.00044843391532857447,0.13345397120690805,0.12389547948736172,3.6091703845343766,28267.278965649377,5.919141860728905,125.91333245573729
13.01863641774403,0.9117335677146912,0.8052130341529846,0.035572394728660583,0.12165333825775969,0.1202977848250742,0.005006827932606529,0.003577631207791393,0.0914273617260821,0.009920299182008211,0.10495393104379112,0.020373608129562418,0.02004598081823097,0.021737377310183718,0.12048639470993987,0.09980453861425681,0.019402397654998783,0.11825220601534604,0.12306032257236814,3.6500089673979823,31271.703934704066,5.282278863713887,110.47326799390433
29.517124929969278,0.10338026285171509,0.37471526861190796,0.22963035106658936,0.12897467071273092,0.11640209708597128,0.0014950894720750804,0.12639096926962257,0.05902154271002451,0.10702244768568073,0.018619449960681152,0.12961984070063806,0.00010545040611953597,0.03372692483621811,0.00898974301294786,0.013342943269654342,0.001083858122171439,0.13016704135169474,0.1250379314037697,3.5880436322869023,28276.205180901496,5.822755981816286,124.94040555262225
